feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
0.4967141530112327,1.0292774329447136,0.2453775832488989,-0.5036268398082522,-0.978328281747241,-0.3509087753579442,0.10181154698870537,-0.019615397843157883,-0.38285331497404396,0.3855291309187167,0.5844792482949557,-0.4076712249715605,0.08430294404651745,0.6222533287575485,0.14278112025332085,0.046180595884630735,0.28424697196716336,0.18104266223323667,0.13297314009484984,0.26159012223446193,0.0
1.465648768921554,0.6857102284751738,1.4888854958412852,0.3611126652850314,0.23519115006261765,0.6394436297981221,1.1965821862299713,0.5306257096907724,0.6438329404681999,0.3064468544365744,-0.8101808189636893,-0.13117902934347475,0.9487970928925216,0.49683850487542086,0.16205829768118948,-0.021313569450201103,-0.36327905534971006,-0.23365532092210256,0.4606717999408769,0.4189109881209856,0.0
0.7384665799954104,-0.2955345090203414,-0.8998231062909463,-0.4064970273084972,0.03963514800891635,0.02175911365763015,-0.2148542445363623,-0.06948815965380156,-0.2486840158324393,0.060109063616414535,0.4160242078777951,0.14763094471284086,0.32688650177535916,-0.07116069974326061,-0.24046234050358808,0.15850620778196367,-0.20755850339787102,-0.19725388927621584,-1.0009885181656482,-0.05396039571294514,0.0
-0.47917423784528995,-0.9339061851954013,0.22064923771420059,0.07286391827858055,0.30061248972631316,-0.3687960776468038,0.47589754618203484,0.33422805177909215,1.2814729427518778,0.7067033858456462,0.18306720387809233,-0.05009827603856812,-0.7520260829999568,-0.8046896612071321,-0.35021758400095143,-0.8435216701193832,-0.28857445673322996,-0.842695332754536,-0.5548298059330687,-0.5288947315608723,0.0
-0.21967188783751193,-0.28116133457572307,0.02236978134867923,0.2428075960604519,0.5625870986009304,0.8693871446710795,-0.5588020678072652,0.8489554931321055,0.3678401738273102,0.8764104255265028,0.9346781630187924,0.8511236895228287,0.026378402780689425,-0.7317773553882616,-0.773230638611516,0.50351324736178,-0.09463071798391148,-0.24530820898091993,0.09164161421935121,-0.8091243996434037,0.0
-1.4153707420504142,-1.49794525672577,-0.595193585860079,-0.09179358103811458,0.38545210942853414,0.07697569288474286,-0.11211687711548682,-0.18534172771688273,-0.24626628737609202,0.19983876825096275,-0.6186780736654813,-0.5266733995448416,-0.5966431969860744,-0.5461604514830218,-0.049194908972874485,0.39611289468576716,-0.007652205580645249,0.2869192150405761,-1.1110470476129155,0.24295341377520796,0.0
0.7910319470430469,0.6890900075749649,0.5056889742143861,1.099359411191751,1.0493726415024194,0.40032047331959497,0.5665574243332185,0.5649399098233984,-0.4770545167574683,-0.033154247967300404,0.2591214628997437,0.35842732779441133,0.10494090967369714,0.06040165998860965,-0.3600475139996282,-0.5891879481592861,-0.5417862746055169,-0.5498437300111094,-0.2923677368607067,-0.0629728600137834,0.0
0.22745993460412942,0.21281621580239754,0.17700565486435915,-0.6713632360431872,0.9798940590586747,0.7438394549883798,0.6196958685456948,0.5450154879821376,0.6719708825917612,0.011285839501907757,0.55458395253392,0.031154382521422136,0.35715236741099177,0.9655566032728939,0.5410955099627522,-0.27283555117790187,-0.3048930601061174,-0.077455473420182,0.21558604845231738,-0.12815983759696423,0.0
-0.9746816702273214,-0.46258123364693093,-0.36096991774733905,-0.079403071856735,0.027733694616734826,0.4370794909655875,-0.2488465869355424,-0.6231619727590931,-0.3908885006077719,-1.1274823013311774,-0.1529595060825622,0.048659686545779623,0.17874144597986147,0.6151296857653948,0.3974514191736995,0.1299575377345702,0.6185901360534873,1.1989490875700288,1.2104390622875987,0.7581803862378861,0.0
0.6256673477650062,0.003152323087110165,-0.30101195317811713,-0.7584294750751839,0.5734885975491507,0.24903616412208557,0.8964793001149335,-0.2213041704622682,0.4509240071704358,0.13943324548644112,0.4578868455424759,-0.16805978199782576,0.3234736908167279,0.6004296797719225,0.8736173016648441,1.7018870027237887,0.788357232748353,1.560290604305189,1.2466239475776741,0.8409163565725571,0.0
0.3577873603482833,-0.2935551297738769,-0.7382896957008604,-0.3727296643967892,0.18392101556881027,0.5513112437414066,-0.2789425692272974,0.6820311003828521,0.5860559988111574,-0.34222160321949185,-0.6857919078413051,-0.5150589195029456,-0.6299232619243372,-0.7527358017739915,-0.1618924757579614,-0.9306556377218854,0.31859943183661493,-0.8364754679353658,-0.8721146218316145,0.43092785321005633,0.0
2.3146585666735087,0.6909819132474335,0.0564439102930977,-0.7040689241412212,-0.38284546059296337,0.3953305525782136,1.428306652026627,0.40122576497735013,-0.6400672359279114,-0.21020267169598336,0.6832680968312864,0.800187804119519,0.3694248066402942,0.4256288582894677,0.45790534151516865,0.3450014021019699,0.5109187594830251,0.16920798452615038,0.12147235577899293,0.6327009083158974,1.0
-0.7925207384327007,-0.30784223043050213,-0.0919957545754755,-1.364940357767918,-0.8849855313296301,-0.1479738422970207,0.36093200927995855,0.29317763709682415,0.1711513359380196,-0.6643948659212322,-0.17050439868800876,0.1217478012303694,0.40942037083992816,0.4592003273140882,-0.3190855125913175,-0.17558735237773404,0.3772776729520196,-0.57619728154654,-0.9030221235488434,-0.648036176453431,0.0
-0.926930471578083,-0.36160604327908447,0.05333783275995818,0.7453025097886796,0.06248942724072876,-0.3839644983158589,-0.23384275980334934,-0.14762559018953808,-0.32103786605119594,-0.007890423958572534,-0.5290005492692467,-0.03063096420276923,-0.21580218333838894,-0.2524899372280135,0.3013516686313057,1.133463843658278,0.5370312448239188,0.19934446387979887,0.738859406645777,-0.38332967165677834,0.0
0.11351734525124804,-0.11833439312473591,-0.8310247146468654,-0.6268572148863009,0.3165148238019117,-0.6458854969382348,-0.3827851056841703,-0.9526846021731346,-0.18760422464189191,0.4608449898192527,0.04735354581552201,0.7863628489962429,-0.8372071632012129,-0.16958756140094208,-0.15058503728175357,0.2444180387137323,0.36158659623795186,-0.20652523168992487,0.07067023696306626,0.9325374349114968,1.0
-0.8289950109220723,-1.0955759711397344,-0.5651542924850207,0.3895254105378884,-0.04807542613254265,-0.14132177315281563,-0.7652567404654161,-0.5120374522001715,0.2225456797832852,0.7084884610405295,-0.1854608719890939,-0.1422568522868187,-0.04239788420225894,-0.6045198160468365,-0.7709924836037167,0.17884917228477848,0.806779206192277,0.40503651662436474,1.034056008211674,0.143910881780054,0.0
0.09699596499271819,0.4222302525931175,0.8033415885383117,0.6116860679284309,0.5657323515455356,1.0026582582811019,0.06233925085760117,0.16037524222186636,-0.0348178547492901,0.3562695585270488,-0.14015273857397842,-0.7468582870497451,0.2062011009054453,1.1320171300916875,0.7590037656989254,0.45531977523995115,-0.7468267197420373,-0.35656545588508437,-0.05031270723656128,-0.26716615190892046,0.0
-0.8222203955664315,-0.6600897075237844,-0.357660133764129,0.1057962775868016,-0.1232162913965536,0.5367247213628139,1.2065519704857985,-0.14384900298183656,-0.2333828969582814,0.0632580076923556,0.26998264164635144,0.9007616188460059,0.041033732140656365,0.002953946125561137,-0.4370049315985971,-0.1479240510242273,0.6005915693349582,0.2962021271025429,0.1628768251101955,-0.7289054409153863,1.0
0.5193465142411723,0.3222782344308124,0.3269175884367329,0.26958986879269436,-0.38339496272189066,-0.18885347527509186,-0.48903468433805314,0.3879851076151162,0.04137460805604978,-0.518756041753378,-0.16653716194660462,-0.3508219574424271,-0.08144705077044527,-0.4945751389264563,-0.1939345189095582,-0.7952552735810909,-0.681831459331838,-0.562920840683947,-0.8858859771964448,-0.6200845789512164,0.0
-0.8397218421807761,-0.22866650954502926,-0.020422566908987014,0.442134773155616,-0.0945710770637952,-0.06019089113703435,0.9234643274535511,0.7412756187773786,-0.34325419374919874,-0.15887304336458244,0.20935052173557234,0.47907407748076153,0.36076863216559024,0.9295095104110055,0.964377259851467,0.7623072024867926,-0.7060640536330081,-0.5773627560908521,-0.7024635680641029,-1.281276710728856,0.0
-1.594427658794367,-0.7347874922063222,-0.22779533894144985,-0.14204332882004897,0.4881076074640071,0.19379687320188246,0.3986571048067316,0.400278248229948,-0.0450617960078816,0.7401498121342002,0.3344847124614164,0.2545466373377062,0.29508432882256397,0.5247643922154019,-0.4690469931892203,0.13880505933729714,0.39064090427266285,0.3395382968832282,0.7372773209539863,-0.04779761537192945,0.0
2.060747924881987,0.8307250557604375,0.7197593559396388,0.7797367699344782,0.03762325713277398,0.06962401802231208,-0.8188778463790986,-0.020007605861771582,-0.2643497024569218,0.7413092899313309,0.6407922454071608,-0.29256273182183123,-0.0697558948821827,0.5233769938716251,-0.3187328127678626,-0.4493282593726854,-0.106670454845786,0.07613872796905401,-0.34893892533633253,-0.9678837731924215,0.0
0.3840654489393073,0.5520192556558458,-0.21886136606002443,0.26753495450285236,-0.6410085834030368,0.15901319085942112,0.4605216285344182,0.21108213708449408,0.6144978352682213,-0.19228917711988452,0.2150104825080235,-0.10385953688434489,0.07995157855333723,0.9680552393527526,0.7011338660810258,-0.33652797734002293,-0.6753905864936888,-0.2868406901029438,-0.4978624235213523,0.830828527829738,0.0
1.9647251329163893,1.300358281925398,0.7244151055425085,0.7249728437049634,0.48155137173086404,-0.7992976323394141,-0.4501991784065584,-0.7317839687476425,-0.6320790451258624,0.21669238410982572,0.9151202239005336,0.01656942423559088,-0.1328804689317372,0.37656912197687514,-0.025628752722602316,0.7531125402568245,0.986450743634258,0.8173096030128799,0.33105344179253443,-0.21514501462554883,0.0
-0.12791759148076653,0.05721477248843383,-0.2807351562194541,0.3501259930298574,-0.2599545107851834,0.5827088725593614,-0.3141677651057645,-0.0949985010955314,-0.17591801610469338,-0.4879661532139038,-0.43049873985738074,-0.6284416067571457,0.31556182961906676,-0.16231606878483618,0.2301281593047541,-0.4835173502892739,-0.40875936123961876,-1.1423117249961612,-0.825154705018451,-0.7447623801719379,1.0
0.9261775475316414,0.3757903541302776,-0.20673436065576267,-0.298475767182787,-0.4015048605048932,-0.08153685867616345,-0.7865342637659667,0.1299592402916543,0.09461864986200984,-0.35401389691109364,0.17268849372290884,0.30188843254818526,1.136720950917618,0.6919143270797251,0.1830505723040104,-0.25906184207770044,-0.31210995526567475,-0.6326648063920868,-0.41456453694638723,-0.47472479945697965,0.0
-1.6694052811213718,-0.4622499262179458,0.14383376378289453,0.069525638407535,0.46093079632933087,0.8926902272894868,0.7102414042549591,0.009253321924356128,0.061559188416958587,-0.5367962634559578,-0.3939103692087523,-0.2072278543070345,-0.12949746187438815,-0.9300305705527783,-0.198867440880362,-0.9432152424007969,-0.1856132535881051,-0.295096810393326,1.450338217294283,1.166178101984491,0.0
0.8356921120651418,0.06809654865548981,-0.3143555685667221,-0.521174711849183,0.19544045775316776,0.6343638995769445,0.5363802493589442,1.1213536623490918,0.5066044461262303,0.16065766201856735,-0.3574324226191223,-0.3740638532391294,0.7652148661254852,0.03043632300672361,-0.051679463779790075,-0.7344684504069091,-0.19776720163359193,-0.3098644574253151,0.15885110881313513,-0.30582771437626116,0.0
0.2897748568964129,0.3192285883173893,0.019696820664564074,-0.008226244006458248,0.1420948430751476,0.03309785095204821,-0.4383045779901582,-1.2042392433127747,-0.9316674895161039,-0.07682127599611294,0.027088918717545915,-0.5989878068317307,-1.0086790897984554,-0.3719654236673935,-0.11349893539568119,-0.045436622507614065,0.4030724511706315,0.5036320380210451,0.26629125430717704,0.5862740084063897,0.0
0.3384964074944141,0.3781434286719859,-0.2405723369202386,0.06710183482385604,-0.3508264355880648,0.0048437758416633725,0.05493439489717761,0.12521769990154538,0.5889604977327765,0.3675459333002282,0.8927376469880954,1.1786616690359095,1.6218426005212474,0.5103755961354504,0.9987673769479738,0.6236318351385081,-0.005043473303311952,-0.017798216742124763,0.9757151452666839,0.42769763072466255,0.0
0.7569886166453519,0.8371587419071305,0.625220835800256,-0.40159672454350415,0.25004012550296534,-0.9001552566822636,-0.10891440991469709,0.365043985155052,-0.3688897272496089,-0.47719143020733673,0.2546312559834015,0.23255552732666562,-0.18101840204529518,0.02566064786334958,-0.08509708702913274,0.39975580463901317,-0.10333014742266766,-0.5143195950425768,0.11615116875331005,0.44806355715473734,0.0
-0.7904744554453119,-0.13921541452640135,0.4896897051150254,-0.16260418276064575,0.04831555608869245,1.3044432314515422,0.2681159947318326,1.1249902422417244,0.1210829097629913,1.1499292707580713,0.45463844084828925,0.28613922261878133,0.24928213043851205,0.24548071672399774,0.26432326475866386,-0.27693935639892536,-0.24481692790654033,-0.2299302166031309,-0.5723758786598809,0.6894544559230961,0.0
-0.3357846992901282,-0.3267496591545831,-0.13712364676853586,-0.24191956974205053,-0.30539958173150267,-0.4600791149588572,-0.258321730167657,0.21309788940733537,0.3064424101176999,0.3091717633164198,-0.05676888779860115,0.26325553049830186,-0.020292008499130904,0.5211274034581314,-0.1418578540215858,0.0604225361362537,0.01663873790208458,0.0005701263275642117,-0.2849201874970554,-1.109894066216052,0.0
-0.5736620068802363,0.29958858226426865,-0.3899737844145677,-0.14037307215064446,-0.49832057121816054,-1.1063513675897467,0.07324049118672038,-0.7921074618832823,-0.5348838512017005,0.17928265939260174,0.22410521974738679,-0.5595601535711819,-0.029204364589775766,-0.46859657895753415,0.20780308166989253,0.5527919834038596,0.6744417248252083,0.5636987265556918,0.35270407472231435,0.5139186231634545,0.0
0.7216720640432351,0.7837036748889151,-0.3859431585280097,-0.40659131751154104,0.44215522936500207,-0.4462793239632354,-0.3159305243197771,0.055703030955408406,0.4448388881218492,0.06128336925489131,0.15144832903133487,-0.689918371839799,-0.8269960792527661,-0.17828595478540338,-0.20917305628910446,-0.0482087093401123,0.3963032092282943,0.25654387638366727,-0.015583344312500885,-0.3196187410981761,0.0
-0.5227230205190395,-0.8733713799790512,-0.7728012530301591,-0.9517175212467575,-0.022915041212644593,-0.13428195512281293,0.5157506630988598,-0.9497724019323764,-0.18933585943277897,0.24299429574043996,-0.32122922423705447,-0.3320702189765167,0.13190423465031514,-0.05557972891957516,-0.72118766223103,-0.07311183561737689,-0.16506379567807425,-0.5201181651890759,-0.2581848114877999,0.3315013314232546,0.0
0.3078017688920592,0.41600359098610307,0.4881780354038578,-0.011414152992221621,-0.3172354872249117,0.4352220966184954,0.06855225189966022,0.7990247045321041,1.1460999075589597,0.37546706908257804,0.4320775036825144,0.26799984785738085,1.1517680081867665,1.1424819258192942,0.14301244750891323,-0.04606285030047598,0.04065710957737046,-0.0923273367398186,1.2111694201119063,0.5679765596198401,0.0
-1.8408742313316453,-0.7580502579022785,-0.39401399046533353,0.5038210695949943,0.16040891664602897,0.037921487246905666,-0.8275207405378256,0.27670499513050867,0.29837505363416994,0.054239584386181816,-0.4907812929628902,-0.41928449401157264,-0.32877402800725597,0.5172980812268746,-0.02348962426014939,-0.5430580917719894,-1.0730540520328966,-0.9845581045839948,-0.15882316281087083,-0.30736130644702175,0.0
-0.5756378262377739,0.2675354815370985,-0.08667681313882877,-0.5070455746403004,-0.11603604666112394,-1.0060239644250957,-0.8400468985275211,-0.9571957244180043,-1.2780481438997713,0.36986228171303037,0.32974970120054026,-0.8603107676006132,-0.17169336430915882,0.5793696582005372,0.6525635546866341,0.4674349648086153,0.1693883680362796,-0.08494727984086131,-0.23050467019993487,-0.257327934352041,0.0
0.17770100093325383,0.6229189156913842,-0.3180324673056247,-0.7740532101110368,-1.0805113039602645,-0.7844886100253949,-0.6661661502762215,-0.42118974339537224,-0.3274576622648209,-0.3911567809070379,-0.4158736083045286,-0.23907368824838798,0.11766508949043972,-0.1585259304542963,-0.7271649806176579,-0.6782285451492647,-0.7163460551955974,0.18376122338512157,-0.256241458570307,0.19457619080427802,0.0
0.9382838059759977,0.5206781252121453,0.31275981523106644,0.7628358399494422,-0.38075946755493817,0.020390999125894038,-0.5254884015109273,-0.46430631777571924,-1.2544037626554525,-0.5276006137978452,0.32271051283621516,0.4497318502877301,-0.19364580684680732,0.12694082924293387,-0.1652038706903014,-0.3397820403831789,0.4606479509993975,0.7068835771793397,0.6674025895612974,0.5867338143500094,0.0
-0.5172884501003722,-0.6196142428271254,-0.3436766415689222,-0.16485170686062864,-0.6428288113584446,-0.6603040394208157,-0.8844805724585107,-1.197656135347404,-0.20019333337436662,0.14086439088999628,0.12226498625097719,-0.6340824279379214,-0.1418911551858314,-0.10865032798386595,0.1520176936964493,0.834025032127341,-0.9088354127989758,0.18603208737316662,0.5921837545851609,0.39443866304751896,0.0
-0.04946370965243295,-0.18044372374937523,-0.023691462171496203,0.1952782967300009,0.9619143814901392,0.3131294209842534,-0.648244339291385,-0.24272688461412537,0.49914828458396504,-0.2529746076149446,-1.0845203805997161,-0.020894514467832304,-0.0824855049056556,-0.23906051250002558,0.3284145337362323,-0.20053464150387373,0.30486149983679145,0.5353491380305683,-0.15127128036365795,-0.39173701312620013,0.0
